title,info,file,expires,tags,usage,country
Fontelis Fungicide,Fontelis Fungicide,BE_Fontelis_pkg_bdg_fr_pms.eps,Never,"Belgium, Fontelis, Fongicide, Penthiopyrad, French, fungicide","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",Belgium
Exalt Insecticide,Exalt Insecticide,BE_Exalt_pkg_txt_fr_pms.eps,Never,"Belgium, Exalt, Insecticide, Spinotoram, French, Dutch, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",Belgium
Exalt Insecticide,Exalt Insecticide,BE_Exalt_pkg_bdg_fr_pms.eps,Never,"Belgium, Exalt, Insecticide, Spinotoram, French, Dutch, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Belgium
Eloge Herbicide,Eloge Herbicide,BE_Eloge_pkg_txt_fr_pms.eps,Never,"Belgium, Eloge, Herbicide, Haloxyfop, French, Herbicide.","Black, PMS 340 C Green, PMS 285 C Blue",Belgium
Eloge Herbicide,Eloge Herbicide,BE_Eloge_pkg_bdg_fr_pms.eps,Never,"Belgium, Eloge, Herbicide, Haloxyfop, French, Herbicide.","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
Doxstar Herbicide,Doxstar Herbicide,BE_Doxstar_pkg_txt_fr_pms.eps,Never,"Belgium, Doxtar, Herbicide, Fluroxypyr, Triclopyr, French ,Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",Belgium
Doxstar Herbicide,Doxstar Herbicide,BE_Doxstar_pkg_bdg_fr_pms.eps,Never,"Belgium, Doxtar, Herbicide, Fluroxypyr, Triclopyr, French ,Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
Delegate Insecticide,Delegate Insecticide,BE_Delegate_pkg_txt_fr_pms.eps,Never,"Belgium, Delegate, Insecticide, Spinetoram, French, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",Belgium
Delegate Insecticide,Delegate Insecticide,BE_Delegate_pkg_bdg_fr_pms.eps,Never,"Belgium, Delegate, Insecticide, Spinetoram, French, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Belgium
Curzate Partner Fungicide,Curzate Partner Fungicide,BE_Curzate_Partner_pkg_txt_fr_pms.eps,Never,"Belgium, Curzate Partner, Fungicide, Cymoxanil, Mancozeb, French, Fungicide","Black, PMS 513 C Purple, PMS 285 C Blue",Belgium
Curzate Partner Fungicide,Curzate Partner Fungicide,BE_Curzate_Partner_pkg_bdg_fr_pms.eps,Never,"Belgium, Curzate Partner, Fungicide, Cymoxanil, Mancozeb, French, Fungicide","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",Belgium
Conserve Pro Insecticide,Conserve Pro Insecticide,BE_Conserve_Pro_pkg_txt_fr_pms.eps,Never,"Belgium, Conserve Pro, Insecticide, Spinosad, French, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",Belgium
Conserve Pro Insecticide,Conserve Pro Insecticide,BE_Conserve_Pro_pkg_bdg_fr_pms.eps,Never,"Belgium, Conserve Pro, Insecticide, Spinosad, French, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Belgium
Conserve Insecticide,Conserve Insecticide,BE_Conserve_pkg_txt_fr_pms.eps,Never,"Belgium, Conserve, Insecticide, Spinosad, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",Belgium
Conserve Insecticide,Conserve Insecticide,BE_Conserve_pkg_bdg_fr_pms.eps,Never,"Belgium, Conserve, Insecticide, Spinosad, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Belgium
Closer Insecticide,Closer Insecticide,BE_Closer_Isoclast_active_pkg_txt_fr_pms.eps,Never,"Belgium, Closer, Insecticide, Isoclast, Sulfoxaflor, French, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",Belgium
Closer Insecticide,Closer Insecticide,BE_Closer_Isoclast_active_pkg_bdg_fr_pms.eps,Never,"Belgium, Closer, Insecticide, Isoclast, Sulfoxaflor, French, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Belgium
Capri Twin Herbicide,Capri Twin Herbicide,BE_Capri_Twin_pkg_txt_fr_pms.eps,Never,"Belgium, Capri Twin, Herbicide, Pyroxsulam, Florasulam, Cloquintocet, French, Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",Belgium
Capri Twin Herbicide,Capri Twin Herbicide,BE_Capri_Twin_pkg_bdg_fr_pms.eps,Never,"Belgium, Capri Twin, Herbicide, Pyroxsulam, Florasulam, Cloquintocet, French, Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
Capri Herbicide,Capri Herbicide,BE_Capri_pkg_txt_fr_pms.eps,Never,"Belgium, Capri, Herbicide, Pyroxsulam, Cloquintocet, French, Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",Belgium
Capri Herbicide,Capri Herbicide,BE_Capri_pkg_bdg_fr_pms.eps,Never,"Belgium, Capri, Herbicide, Pyroxsulam, Cloquintocet, French, Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
Capri Duo Herbicide,Capri Duo Herbicide,BE_Capri_Duo_pkg_txt_fr_pms.eps,Never,"Belgium, Capri Duo, Herbicide, Pyroxsulam, Florasulam, Cloquintocet, French, Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",Belgium
Capri Duo Herbicide,Capri Duo Herbicide,BE_Capri_Duo_pkg_bdg_fr_pms.eps,Never,"Belgium, Capri Duo, Herbicide, Pyroxsulam, Florasulam, Cloquintocet, French, Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
Broadway Herbicide,Broadway Herbicide,BE_Broadway_pkg_txt_fr_pms.eps,Never,"Belgium, Broadway, Herbicide, Pyroxsulam, Cloquintocet, French, Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",Belgium
Broadway Herbicide,Broadway Herbicide,BE_Broadway_pkg_bdg_fr_pms.eps,Never,"Belgium, Broadway, Herbicide, Pyroxsulam, Cloquintocet, French, Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
Boomerang Insecticide,Boomerang Insecticide,BE_Boomerang_pkg_txt_fr_pms.eps,Never,"Belgium, Boomerang, Insecticide, Spinosad, French, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",Belgium
Boomerang Insecticide,Boomerang Insecticide,BE_Boomerang_pkg_bdg_fr_pms.eps,Never,"Belgium, Boomerang, Insecticide, Spinosad, French, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Belgium
Bofort Herbicide,Bofort Herbicide,BE_Bofort_pkg_txt_fr_pms.eps,Never,"Belgium, Bofort, Herbicide, Fluroxypyr, Clopyralid, MCPA, French, Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",Belgium
Bofort Herbicide,Bofort Herbicide,BE_Bofort_pkg_bdg_fr_pms.eps,Never,"Belgium, Bofort, Herbicide, Fluroxypyr, Clopyralid, MCPA, French, Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
Bofix Herbicide,Bofix Herbicide,BE_Bofix_pkg_txt_fr_pms.eps,Never,"Belgium, Bofix, Herbicide, Fluroxypyr, Clopyralid, MCPA, French, Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",Belgium
Bofix Herbicide,Bofix Herbicide,BE_Bofix_pkg_bdg_fr_pms.eps,Never,"Belgium, Bofix, Herbicide, Fluroxypyr, Clopyralid, MCPA, French, Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
Boa Herbicide,Boa Herbicide,BE_Boa_pkg_txt_fr_pms.eps,Never,"Belgium, Boa, Herbicide, Penoxsulam, French, Herbicide","Black, PMS 340 C Green, PMS 285 C Blue",Belgium
Boa Herbicide,Boa Herbicide,BE_Boa_pkg_bdg_fr_pms.eps,Never,"Belgium, Boa, Herbicide, Penoxsulam, French, Herbicide","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
"Belem 0,8 MG Insecticide","Belem 0,8 MG Insecticide",BE_Belem_0.8 MG_pkg_txt_fr_pms.eps,Never,"Belgium, Belem, Insecticide, cypermethrin, Dutch, Insecticide","Black, PMS 1525 C Orange, PMS 285 C Blue",Belgium
"Belem 0,8 MG Insecticide","Belem 0,8 MG Insecticide",BE_Belem_0.8 MG_pkg_bdg_fr_pms.eps,Never,"Belgium, Belem, Insecticide, cypermethrin, Dutch, Insecticide","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Belgium
Ataco Herbicide,Ataco Herbicide,BE_Ataco_pkg_txt_fr_pms.eps,Never,"Belgium, Ataco, Herbicide, Fluroxypyr, Florasulame , French, Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",Belgium
Ataco Herbicide,Ataco Herbicide,BE_Ataco_pkg_bdg_fr_pms.eps,Never,"Belgium, Ataco, Herbicide, Fluroxypyr, Florasulame , French, Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
Astrokerb Herbicide,Astrokerb Herbicide,BE_Astrokerb_pkg_txt_fr_pms.eps,Never,"Belgium, Astrokerb, Herbicide, Propyzamide, Aminopyralid, French, Herbicide.","Black, PMS 340 C Green, PMS 285 C Blue",Belgium
Astrokerb Herbicide,Astrokerb Herbicide,BE_Astrokerb_pkg_bdg_fr_pms.eps,Never,"Belgium, Astrokerb, Herbicide, Propyzamide, Aminopyralid, French, Herbicide.","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
Accent Herbicide,Accent Herbicide,BE_Accent_pkg_txt_fr_pms.eps,Never,"Belgium, Accent, Herbicide, Nicosulfuron, French, Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",Belgium
Accent Herbicide,Accent Herbicide,BE_Accent_pkg_bdg_fr_pms.eps,Never,"Belgium, Accent, Herbicide, Nicosulfuron, French, Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Belgium
Zorvec Enicade Fungicide,Zorvec Enicade Fungicide,SE_Zorvec_Enicade_pkg_txt_sv_pms.eps,Never,"Sweden, Zorvec Enicade, Svampmedel, Oxythiapiproline, Swedish, Fungicide.","Black, PMS 513 C Purple, PMS 285 C Blue",Sweden
Zorvec Enicade Fungicide,Zorvec Enicade Fungicide,SE_Zorvec_Enicade_pkg_bdg_sv_pms.eps,Never,"Sweden, Zorvec Enicade, Svampmedel, Oxythiapiproline, Swedish, Fungicide.","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",Sweden
Zorvec Endavia Fungicide,Zorvec Endavia Fungicide,SE_Zorvec_Endavia_pkg_txt_sv_pms.eps,Never,"Sweden, Zorvec Endavia, Svampmedel, Oxythiapiproline, Benthiavalicarb, Swedish, Fungicide.","Black, PMS 513 C Purple, PMS 285 C Blue",Sweden
Zorvec Endavia Fungicide,Zorvec Endavia Fungicide,SE_Zorvec_Endavia_pkg_bdg_sv_pms.eps,Never,"Sweden, Zorvec Endavia, Svampmedel, Oxythiapiproline, Benthiavalicarb, Swedish, Fungicide.","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",Sweden
Univoq Fungicide,Univoq Fungicide,SE_Univoq_Inatreq_active_pkg_txt_sv_pms.eps,Never,"Sweden, Univoq , Svampmedel, Fenpicoxamide, Swedish, Fungicide.","Black, PMS 519 C Purple, PMS 285 C Blue",Sweden
Univoq Fungicide,Univoq Fungicide,SE_Univoq_Inatreq_active_pkg_bdg_sv_pms.eps,Never,"Sweden, Univoq , Svampmedel, Fenpicoxamide, Swedish, Fungicide.","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",Sweden
Talius Fungicide,Talius Fungicide,SE_Talius_pkg_txt_sv_pms.eps,Never,"Sweden, Talius, Svampmedel, Proquinazid, Swedish, Fungicide,","Black, PMS 519 C Purple, PMS 285 C Blue",Sweden
Talius Fungicide,Talius Fungicide,SE_Talius_pkg_bdg_sv_pms.eps,Never,"Sweden, Talius, Svampmedel, Proquinazid, Swedish, Fungicide,","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",Sweden
Questar Fungicide,Questar Fungicide,SE_Questar_Inatreq_active_pkg_txt_sv_pms.eps,Never,"Sweden, Questar, Svampmedel, Fenpicoxamide, Swedish, Fungicide.","Black, PMS 519 C Purple, PMS 285 C Blue",Sweden
Questar Fungicide,Questar Fungicide,SE_Questar_Inatreq_active_pkg_bdg_sv_pms.eps,Never,"Sweden, Questar, Svampmedel, Fenpicoxamide, Swedish, Fungicide.","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",Sweden
Lancelot Herbicide,Lancelot Herbicide,SE_Lancelot_pkg_txt_sv_pms.eps,Never,"Sweden, Lancelot, Ogräsmedel, Florasulam, Aminopyralid, Swedish, Herbicide.","Black, PMS 361 C Green, PMS 285 C Blue",Sweden
Kerb Flo Herbicide,Kerb Flo Herbicide,SE_Kerb_Flo_pkg_txt_sv_pms.eps,Never,"Sweden, Kerb Flo, Ogräsmedel, Propyzamide, Swedish, Herbicide.","Black, PMS 340 C Green, PMS 285 C Blue",Sweden
Kerb Flo Herbicide,Kerb Flo Herbicide,SE_Kerb_Flo_pkg_bdg_sv_pms.eps,Never,"Sweden, Kerb Flo, Ogräsmedel, Propyzamide, Swedish, Herbicide.","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",Sweden
Conserve Insecticide,Conserve Insecticide,SE_Conserve_pkg_txt_sv_pms.eps,Never,"Sweden, Conserve, Insektsmedel, Spinosad, Swedish, Insecticide.","Black, PMS 158 C Orange, PMS 285 C Blue",Sweden
Conserve Insecticide,Conserve Insecticide,SE_Conserve_pkg_bdg_sv_pms.eps,Never,"Sweden, Conserve, Insektsmedel, Spinosad, Swedish, Insecticide.","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Sweden
Broadway Herbicide,Broadway Herbicide,SE_Broadway_pkg_txt_sv_pms.eps,Never,"Sweden , Broadway star, Ogräsmedel, Pyroxsulam, Florasulam, Cloquintocet, Sweden, Herbicide.","Black, PMS 361 C Green, PMS 285 C Blue",Sweden
Zypar Herbicide,Zypar Herbicide,NO_Zypar_Arylex_active_pkg_txt_no_pms.eps,Never,"Norway, Zypar, Ugrasmiddel, Halauxifen, Florasulam, Cloquintocet, Norvegian, Herbicide.","Black, PMS 361 C Green, PMS 285 C Blue",Norway
Zypar Herbicide,Zypar Herbicide,NO_Zypar_Arylex_active_pkg_bdg_no_pms.eps,Never,"Norway, Zypar, Ugrasmiddel, Halauxifen, Florasulam, Cloquintocet, Norvegian, Herbicide.","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Norway
Zorvec Enicade Fungicide,Zorvec Enicade Fungicide,NO_Zorvec_Enicade_pkg_txt_no_pms.eps,Never,"Norway, Zorvec Enicade, Soppmidddel, Oxythiapiprolin, Norwegian, Fungicide","Black, PMS 513 C Purple, PMS 285 C Blue",Norway
Zorvec Enicade Fungicide,Zorvec Enicade Fungicide,NO_Zorvec_Enicade_pkg_bdg_no_pms.eps,Never,"Norway, Zorvec Enicade, Soppmidddel, Oxythiapiprolin, Norwegian, Fungicide","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",Norway
Zorvec Endavia Fungicide,Zorvec Endavia Fungicide,NO_Zorvec_Endavia_pkg_txt_no_pms.eps,Never,"Norway, Zorvec Endavia, Soppmidddel, Oxythiapiprolin, Benthiavalicarb, Norwegian, Fungicide","Black, PMS 513 C Purple, PMS 285 C Blue",Norway
Zorvec Endavia Fungicide,Zorvec Endavia Fungicide,NO_Zorvec_Endavia_pkg_bdg_no_pms.eps,Never,"Norway, Zorvec Endavia, Soppmidddel, Oxythiapiprolin, Benthiavalicarb, Norwegian, Fungicide","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",Norway
Univoq Fungicide,Univoq Fungicide,NO_Univoq_Inatreq_active_pkg_txt_no_pms.eps,Never,"Norway, Univoq, Soppmidddel, Fenpicoxidin, Norwegian, Fungicide","Black, PMS 519 C Purple, PMS 285 C Blue",Norway
Univoq Fungicide,Univoq Fungicide,NO_Univoq_Inatreq_active_pkg_bdg_no_pms.eps,Never,"Norway, Univoq, Soppmidddel, Fenpicoxidin, Norwegian, Fungicide","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",Norway
Starane 333 HL Herbicide,Starane 333 HL Herbicide,NO_Starane_333_HL_pkg_txt_no_pms.eps,Never,"Norway, Starane 333, Ugrasmiddel, Fluroxypyr, Norvegian, Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",Norway
Starane 333 HL Herbicide,Starane 333 HL Herbicide,NO_Starane_333_HL_pkg_bdg_no_pms.eps,Never,"Norway, Starane 333, Ugrasmiddel, Fluroxypyr, Norvegian, Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Norway
Questar Fungicide,Questar Fungicide,NO_Questar_Inatreq_active_pkg_txt_no_pms.eps,Never,"Norway, Questar, Soppmidddel, Fenpicoxidin, Norwegian, Fungicide","Black, PMS 519 C Purple, PMS 285 C Blue",Norway
Questar Fungicide,Questar Fungicide,NO_Questar_Inatreq_active_pkg_bdg_no_pms.eps,Never,"Norway, Questar, Soppmidddel, Fenpicoxidin, Norwegian, Fungicide","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",Norway
PG26N Additive,PG26N Additive,NO_PG26N_pkg_txt_no_pms.eps,Never,"Norway, PG265N, Additiv, Norvegian, Herbicide.","Black, PMS 214 C Pink, PMS 285 C Blue",Norway
PG26N Additive,PG26N Additive,NO_PG26N_pkg_bdg_no_pms.eps,Never,"Norway, PG265N, Additiv, Norvegian, Herbicide.","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",Norway
Matrigon Herbicide,Matrigon Herbicide,NO_Matrigon_pkg_txt_no_pms.eps,Never,"Norway, Matrigon, Ugrasmiddel, Clopyralid, Norvegian, Herbicide.","Black, PMS 340 C Green, PMS 285 C Blue",Norway
Matrigon Herbicide,Matrigon Herbicide,NO_Matrigon_pkg_bdg_no_pms.eps,Never,"Norway, Matrigon, Ugrasmiddel, Clopyralid, Norvegian, Herbicide.","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",Norway
Gallery Herbicide,Gallery Herbicide,NO_Gallery_pkg_txt_no_pms.eps,Never,"Norway, Mustang Forte, Ugrasmiddel, Florasulam, 2.4D, Aminopyralid, Norvegian, Herbicide.","Black, PMS 361 C Green, PMS 285 C Blue",Norway
Gallery Herbicide,Gallery Herbicide,NO_Gallery_pkg_bdg_no_pms.eps,Never,"Norway, Mustang Forte, Ugrasmiddel, Florasulam, 2.4D, Aminopyralid, Norvegian, Herbicide.","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Norway
Conserve Insecticide,Conserve Insecticide,NO_Conserve_pkg_txt_no_pms.eps,Never,"Norway, Mustang Forte, Ugrasmiddel, Florasulam, 2.4D, Aminopyralid, Norvegian, Herbicide.","Black, PMS 158 C Orange, PMS 285 C Blue",Norway
Conserve Insecticide,Conserve Insecticide,NO_Conserve_pkg_bdg_no_pms.eps,Never,"Norway, Mustang Forte, Ugrasmiddel, Florasulam, 2.4D, Aminopyralid, Norvegian, Herbicide.","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Norway
Tarot 25 WG HERBICIDE,Tarot 25 WG HERBICIDE,SI_Tarot_25WG_pkg_txt_sl_pms.eps,Never,Slovenia; Tarot® 25 WG; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 285 C Blue",Slovenia
Tarot 25 WG HERBICIDE,Tarot 25 WG HERBICIDE,SI_Tarot_25WG_pkg_bdg_sl_pms.eps,Never,Slovenia; Tarot® 25 WG; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Slovenia
Tanos 50 WG FUNGICIDE,Tanos 50 WG FUNGICIDE,SI_Tanos_50_WG_pkg_txt_sl_pms.eps,Never,Slovenia; Tanos® 50 WG; FUNGICID; Slovenian; fungicide,"Black, PMS 513 C Purple, PMS 285 C Blue",Slovenia
Tanos 50 WG FUNGICIDE,Tanos 50 WG FUNGICIDE,SI_Tanos_50_WG_pkg_bdg_sl_pms.eps,Never,Slovenia; Tanos® 50 WG; FUNGICID; Slovenian; fungicide,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",Slovenia
Starane FORTE HERBICIDE,Starane FORTE HERBICIDE,SI_Starane_FORTE_pkg_txt_sl_pms.eps,Never,Slovenia; Starane™ FORTE; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 285 C Blue",Slovenia
Starane FORTE HERBICIDE,Starane FORTE HERBICIDE,SI_Starane_FORTE_pkg_bdg_sl_pms.eps,Never,Slovenia; Starane™ FORTE; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Slovenia
Pyrinex M 22 INSECTICIDE,Pyrinex M 22 INSECTICIDE,SI_Pyrinex_M_22_pkg_txt_sl_pms.eps,Never,Slovenia; Pyrinex™ M 22; INSEKTICID; Slovenian; Insecticide,"Black, PMS 158 C Orange, PMS 285 C Blue",Slovenia
Pyrinex M 22 INSECTICIDE,Pyrinex M 22 INSECTICIDE,SI_Pyrinex_M_22_pkg_bdg_sl_pms.eps,Never,Slovenia; Pyrinex™ M 22; INSEKTICID; Slovenian; Insecticide,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Slovenia
Mustang 306 SE HERBICIDE,Mustang 306 SE HERBICIDE,SI_Mustang_306_SE_pkg_txt_sl_pms.eps,Never,Slovenia; Mustang™ 306 SE; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 285 C Blue",Slovenia
Mustang 306 SE HERBICIDE,Mustang 306 SE HERBICIDE,SI_Mustang_306_SE_pkg_bdg_sl_pms.eps,Never,Slovenia; Mustang™ 306 SE; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Slovenia
Lontrel 72 SG HERBICIDE,Lontrel 72 SG HERBICIDE,SI_Lontrel_72SG_pkg_bdg_sl_pms.eps,Never,Slovenia; Lontrel™ 72 SG; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Slovenia
Laser PLUS INSECTICIDE,Laser PLUS INSECTICIDE,SI_Laser_PLUS_pkg_txt_sl_pms.eps,Never,Slovenia; Laser™ PLUS; INSEKTICID; Slovenian; Insecticide,"Black, PMS 158 C Orange, PMS 285 C Blue",Slovenia
Laser PLUS INSECTICIDE,Laser PLUS INSECTICIDE,SI_Laser_PLUS_pkg_bdg_sl_pms.eps,Never,Slovenia; Laser™ PLUS; INSEKTICID; Slovenian; Insecticide,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Slovenia
GF-120 INSECTICIDE,GF-120 INSECTICIDE,SI_GF-120_pkg_txt_sl_pms.eps,Never,Slovenia; GF-120™; INSEKTICID; Slovenian; Insecticide,"Black, PMS 158 C Orange, PMS 285 C Blue",Slovenia
GF-120 INSECTICIDE,GF-120 INSECTICIDE,SI_GF-120_pkg_bdg_sl_pms.eps,Never,Slovenia; GF-120™; INSEKTICID; Slovenian; Insecticide,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Slovenia
Esteron HERBICIDE,Esteron HERBICIDE,SI_Esteron_pkg_txt_sl_pms.eps,Never,Slovenia; Esteron™; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 285 C Blue",Slovenia
Esteron HERBICIDE,Esteron HERBICIDE,SI_Esteron_pkg_bdg_sl_pms.eps,Never,Slovenia; Esteron™; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Slovenia
Curzate M72.5 WG FUNGICIDE,Curzate M72.5 WG FUNGICIDE,SI_Curzate_M72.5_WG_pkg_txt_sl_pms.eps,Never,Slovenia; Curzate® M72.5 WG; FUNGICID; Slovenian; fungicide,"Black, PMS 513 C Purple, PMS 285 C Blue",Slovenia
Curzate M72.5 WG FUNGICIDE,Curzate M72.5 WG FUNGICIDE,SI_Curzate_M72.5_WG_pkg_bdg_sl_pms.eps,Never,Slovenia; Curzate® M72.5 WG; FUNGICID; Slovenian; fungicide,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",Slovenia
Curzate C EXTRA FUNGICIDE,Curzate C EXTRA FUNGICIDE,SI_Curzate_C_EXTRA_pkg_txt_sl_pms.eps,Never,Slovenia; Curzate® C EXTRA; FUNGICID; Slovenian; fungicide,"Black, PMS 513 C Purple, PMS 285 C Blue",Slovenia
Curzate C EXTRA FUNGICIDE,Curzate C EXTRA FUNGICIDE,SI_Curzate_C_EXTRA_pkg_bdg_sl_pms.eps,Never,Slovenia; Curzate® C EXTRA; FUNGICID; Slovenian; fungicide,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",Slovenia
Bizon HERBICIDE,Bizon HERBICIDE,SI_Bizon_pkg_txt_sl_pms.eps,Never,Slovenia; Bizon™; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 285 C Blue",Slovenia
Bizon HERBICIDE,Bizon HERBICIDE,SI_Bizon_pkg_bdg_sl_pms.eps,Never,Slovenia; Bizon™; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Slovenia
Aliseo PLUS HERBICIDE,Aliseo PLUS HERBICIDE,SI_Aliseo_PLUS_pkg_txt_sl_pms.eps,Never,Slovenia; Aliseo® PLUS; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 285 C Blue",Slovenia
Aliseo PLUS HERBICIDE,Aliseo PLUS HERBICIDE,SI_Aliseo_PLUS_pkg_bdg_sl_pms.eps,Never,Slovenia; Aliseo® PLUS; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Slovenia
Aliseo HERBICIDE,Aliseo HERBICIDE,SI_Aliseo_pkg_txt_sl_pms.eps,Never,Slovenia; Aliseo®; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 285 C Blue",Slovenia
Aliseo HERBICIDE,Aliseo HERBICIDE,SI_Aliseo_pkg_bdg_sl_pms.eps,Never,Slovenia; Aliseo®; HERBICID; Slovenian; Herbicide,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",Slovenia
Talendo EXTRA FUNGICIDE,Talendo EXTRA FUNGICIDE,HR-SI_Talendo_EXTRA_pkg_txt_hr-sl_pms.eps,Never,"Croatia, Slovenia; Talendo® EXTRA; FUNGICID; Croatian, Slovenian; fungicide","Black, PMS 513 C Purple, PMS 285 C Blue",Slovenia
Talendo EXTRA FUNGICIDE,Talendo EXTRA FUNGICIDE,HR-SI_Talendo_EXTRA_pkg_bdg_hr-sl_pms.eps,Never,"Croatia, Slovenia; Talendo® EXTRA; FUNGICID; Croatian, Slovenian; fungicide","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",Slovenia
