title,info,file,expires,tags,usage,country
Mezalid Insecticide,Mezalid,FR_Mezalid_pkg txt_fr_pms.eps,Never,"France, Mezalid, Insecticide, Spinosad, French, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
Vessarya Fungicida,Vessarya fungicida bolivia,BO_Vessarya_pkg txt_es_pms.eps,Never,"Bolivia, Vessarya, fungicida, spanish, funguicide","Black, PMS 513 C Purple, PMS 285 C Blue",
Conserve Insecticide,Conserve,PL_Conserve_pkg_bdg_pl_pms.eps,Never,"Poland, Conserve Insektycyd, Polish, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Conserve Insecticide,Conserve,PL_Conserve_pkg_txt_pl_pms.eps,Never,"Poland, Conserve Insektycyd, Polish, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
Farben H50 FERTILIZER,"Farben H50, FERTILIZER - Italy",IT_Farben_H50_pkg_txt_it_pms.eps,Never,"Italy, Farben H50, FERTILIZER, Italian, Concime","Black, PMS 214 C Pink, PMS 285 C Blue",
Farben H50 FERTILIZER,"Farben H50, FERTILIZER - Italy",IT_Farben_H50_pkg_bdg_it_pms.eps,Never,"Italy, Farben H50, FERTILIZER, Italian, Concime","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",
Instinct Nitrogen Stabilizer,Instinct,DK_Instinct_Optinyte_technology_pkg_txt_da_pms.eps,Never,"Denmark, Instinct, Nitrifikationshaemmer, Danish, Nitrapyrin, Nitrogen stabilizer.","Black, PMS 7466 C Blue, PMS 285 C Blue",
Instinct Nitrogen Stabilizer,Instinct,DK_Instinct_Optinyte_technology_pkg_bdg_da_pms.eps,Never,"Denmark, Instinct, Nitrifikationshaemmer, Danish, Nitrapyrin, Nitrogen stabilizer.","Black, PMS 7466 C Blue, PMS 3262 C Blue, PMS 285 C Blue",
Hector Max Herbicide,Hector Max,CH_Hector_MAX_pkg_bdg_ch_pms.eps,Never,"Swiss, Hector Max, Dicamba, Nicosulfuron, Rimsulfuron, Herbizid, German, French, Italian, Herbicide","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",
Hector Max Herbicide,Hector Max,CH_Hector_MAX_pkg_txt_ch_pms.eps,Never,"Swiss, Hector Max, Dicamba, Nicosulfuron, Rimsulfuron, Herbizid, German, French, Italian, Herbicide","Black, PMS 340 C Green, PMS 285 C Blue",
Score 25 EC FUNGICIDE,"Score 25 EC, FUNGICIDE - Spain",ES_Score_25_EC_pkg_bdg_es_pms.eps,Never,"Spain, Score 25 EC, FUNGICIDA, Spanish, FUNGICIDE","PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Score 25 EC FUNGICIDE,"Score 25 EC, FUNGICIDE - Spain",ES_Score_25_EC_pkg_txt_es_pms.eps,Never,"Spain, Score 25 EC, FUNGICIDA, Spanish, FUNGICIDE","PMS 519 C Purple, PMS 285 C Blue, Black",
Talendo Extra Fungicide,Talendo,RO_Talendo_Extra_pkg_txt_ro_pms.eps,Never,"Romania, Talendo Fungicid, Romanian, Fungicide","Black, PMS 513 C Purple, PMS 285 C Blue",
Talendo Extra Fungicide,Talendo,RO_Talendo_Extra_pkg_bdg_ro_pms.eps,Never,"Romania, Talendo Fungicid, Romanian, Fungicide","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Vivolt Adjuvant,Vivolt,NL_Vivolt_pkg_bdg_nl_pms.eps,Never,"The Netherlands, Vivolt, Uitvloeir, Dutch, Adjuvant","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",
Vivolt Adjuvant,Vivolt,NL_Vivolt_pkg_txt_nl_pms.eps,Never,"The Netherlands, Vivolt, Uitvloeir, Dutch, Adjuvant","Black, PMS 214 C Pink, PMS 285 C Blue",
Trend Adjuvant,Trend 90,FR_Trend_90_pkg_bdg_fr_pms.eps,Never,"France, Trend 90, Adjuvant, French, alcohol Isodecylique, Adjuvant","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",
Trend Adjuvant,Trend 90,FR_Trend_90_pkg_txt_fr_pms.eps,Never,"France, Trend 90, Adjuvant, French, alcohol Isodecylique, Adjuvant","Black, PMS 214 C Pink, PMS 285 C Blue",
Trend Adjuvant,Trend,DE_Trend_pkg_bdg_de_pms.eps,Never,"Germany, Trend, Netzmittel, Alcohol Isodecylique, German, Adjuvant","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",
Trend Adjuvant,Trend,DE_Trend_pkg_txt_de_pms.eps,Never,"Germany, Trend, Netzmittel, Alcohol Isodecylique, German, Adjuvant","Black, PMS 214 C Pink, PMS 285 C Blue",
Schaumstopp Antifoam agent,Schaumstopp,DE_Schaumstopp_pkg_bdg_de_pms.eps,Never,"Germany, Schaumstopp, Antischaummittel, German, Antifoam agent","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",
Schaumstopp Antifoam agent,Schaumstopp,DE_Schaumstopp_pkg_txt_de_pms.eps,Never,"Germany, Schaumstopp, Antischaummittel, German, Antifoam agent","Black, PMS 214 C Pink, PMS 285 C Blue",
Zorvec Endavia Fungicide,Zorvec Endavia,RO_Zorvec_Endavia_pkg_bdg_ro_pms.eps,Never,"Romania, Zorvec Endavia Fungicid, Zorvec active, Romanian, Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Zorvec Endavia Fungicide,Zorvec Endavia,RO_Zorvec_Endavia_pkg_txt_ro_pms.eps,Never,"Romania, Zorvec Endavia Fungicid, Zorvec active, Romanian, Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
Ariane New Herbicide,Ariane New,FR_Ariane_New_pkg_bdg_fr_pms.eps,Never,"France, Ariane New, Herbicide, Fluroxypyr, Clopyralid, MCPA, French, Herbicide.","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Ariane New Herbicide,Ariane New,FR_Ariane_New_pkg_txt_fr_pms.eps,Never,"France, Ariane New, Herbicide, Fluroxypyr, Clopyralid, MCPA, French, Herbicide.","PMS 361 C Green, PMS 285 C Blue, Black",
Eagle 40W Fungicida,NA,MX_Eagle_40W_pkg_bdg_es_pms.eps,Never,"Mexico, Eagle 40W, fungicida, especialidad, Spanish, fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Eagle 40W Fungicida,NA,MX_Eagle_40W_pkg_txt_es_pms.eps,Never,"Mexico, Eagle 40W, fungicida, especialidad, Spanish, fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
Instinct NITROGEN STABILIZER,"Instinct, Nitrogen stabilizer - Italy",IT_Instinct_Optinyte_technology_pkg_txt_it_pms.eps,Never,"Italy, Instinct, STABILIZZATORE DELL'AZOTO, Optinyte technology, Italian, Nitrogen stabilizer","Black, PMS 7466 C Blue, PMS 285 C Blue",
Instinct NITROGEN STABILIZER,"Instinct, Nitrogen stabilizer - Italy",IT_Instinct_Optinyte_technology_pkg_bdg_it_pms.eps,Never,"Italy, Instinct, STABILIZZATORE DELL'AZOTO, Optinyte technology, Italian, Nitrogen stabilizer","PMS 7466 C Blue, PMS C 3262 C Blue, PMS 285 C Blue, Black",
Primus 250 WG Herbicide,Primus 250 wg,NO_Primus_250_WG_pkg_txt_no_pms.eps,Never,"Norway, Primus 250 WG, Ugrasmiddel ,Florasulam, Herbicide","PMS 349 C Green, PMS 285 C Blue, Black",
Primus 250 WG Herbicide,Primus 250 wg,NO_Primus_250_WG_pkg_bdg_no_pms.eps,Never,"Norway, Primus 250 WG, Ugrasmiddel ,Florasulam, Herbicide","PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Primus Herbicide,Primus,No_Primus_pkg_bdg_no_pms.eps,Never,"Norway, Primus, Ugrasmiddel, Florasulam, Herbicide","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",
Primus Herbicide,Primus,No_Primus_pkg_txt_no_pms.eps,Never,"Norway, Primus, Ugrasmiddel, Florasulam, Herbicide","Black, PMS 349 C Green, PMS 285 C Blue",
Turret 90 Fungicide,TURRET 90,DK_Turret_90_pkg_bdg_da_pms.eps,Never,"Denmark, Turret 90, Svampemiddel, Metconazole, Danish, Fungicide.","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Turret 90 Fungicide,TURRET 90,DK_Turret_90_pkg_txt_da_pms.eps,Never,"Denmark, Turret 90, Svampemiddel, Metconazole, Danish, Fungicide.","Black, PMS 519 C Purple, PMS 285 C Blue",
"Quelex, HERBICIDE","Quelex, HERBICIDE - Croatia, Slovenia",HR_SI_Quelex_Arylex_active_pkg_txt_pl_pms.eps,Never,"Croatia, Slovenia, Quelex; HERBICID; Croatian, Slovenian; Herbicide","PMS 361 C Green, PMS 285 C Blue, Black",
"Quelex, HERBICIDE","Quelex, HERBICIDE - Croatia, Slovenia",HR_SI_Quelex_Arylex_active_pkg_bdg_pl_pms.eps,Never,"Croatia, Slovenia, Quelex; HERBICID; Croatian, Slovenian; Herbicide","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
"Lumiposa 625 FS, SEED APPLIED INSECTICIDE","Lumiposa 625 FS, SEED APPLIED INSECTICIDE - Slovenia",SI_Lumiposa_625_FS_pkg_txt_si_pms.eps,Never,"Slovenia, Lumiposa 625 FS; INSEKTICID ZA TRETIRANJE SJEMENA; Croatian, Seed applied insecticide","PMS 7549 C Gold, PMS 285 C Blue, Black",
"Lumiposa 625 FS, SEED APPLIED INSECTICIDE","Lumiposa 625 FS, SEED APPLIED INSECTICIDE - Slovenia",SI_Lumiposa_625_FS_pkg_bdg_si_pms.eps,Never,"Slovenia, Lumiposa 625 FS; INSEKTICID ZA TRETIRANJE SJEMENA; Croatian, Seed applied insecticide","PMS 7549 C Gold, PMS C 128 C Gold, PMS 285 C Blue, Black",
"Zorvec Zelavin, FUNGICIDE","Zorvec ZELAVIN; FUNGICIDE - Croatia, Slovenia",HR_SI_Zorvec_Zelavin_pkg_hr_bdg_si_pms.eps,Never,"Croatia, Slovenia, Zorvec ZELAVIN; FUNGICID; Croatian, Slovenian; Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
"Zorvec Zelavin, FUNGICIDE","Zorvec ZELAVIN; FUNGICIDE - Croatia, Slovenia",HR_SI_Zorvec_Zelavin_pkg_hr_txt_si_pms.eps,Never,"Croatia, Slovenia, Zorvec ZELAVIN; FUNGICID; Croatian, Slovenian; Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
"Flexidor, HERBICIDE","Flexidor; HERBICIDE - Croatia, Slovenia",HR-SI_Flexidor_pkg_bdg_hr-si_pms.eps,Never,"Croatia, Slovenia, Flexidor; HERBICID; Croatian, Slovenian; Herbicide","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
"Flexidor, HERBICIDE","Flexidor; HERBICIDE - Croatia, Slovenia",HR-SI_Flexidor_pkg_txt_hr-si_pms.eps,Never,"Croatia, Slovenia, Flexidor; HERBICID; Croatian, Slovenian; Herbicide","PMS 361 C Green, PMS 285 C Blue, Black",
"Primstar, HERBICIDE",Primstar; HERBICIDE - Slovenian,SI_Primstar_pkg_bdg_si_pms.eps,Never,"Slovenia, Primstar; HERBICID; Slovenian; Herbicide","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
"Primstar, HERBICIDE",Primstar; HERBICIDE - Slovenian,SI_Primstar_pkg_txt_si_pms.eps,Never,"Slovenia, Primstar; HERBICID; Slovenian; Herbicide","PMS 361 C Green, PMS 285 C Blue, Black",
"Zorvec Vinabel, FUNGICIDE","Zorvec VINABEL; FUNGICIDE - Croatia, Slovenia",HR-SI_Zorvec_Vinabel_pkg_bdg_hr-sl_pms.eps,Never,"Croatia, Slovenia, Zorvec VINABEL; FUNGICID; Croatian, Slovenian; Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
"Zorvec Vinabel, FUNGICIDE","Zorvec VINABEL; FUNGICIDE - Croatia, Slovenia",HR-SI_Zorvec_Vinabel_pkg_txt_hr-sl_pms.eps,Never,"Croatia, Slovenia, Zorvec VINABEL; FUNGICID; Croatian, Slovenian; Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
"Zorvec Endavia, FUNGICIDE",Zorvec ENDAVIA; FUNGICIDE - Slovenia,SI_Zorvec_Endavia_pkg_bdg_sl_pms.eps,Never,"Slovenia, Zorvec ENDAVIA; FUNGICID; Slovenian; Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
"Zorvec Endavia, FUNGICIDE",Zorvec ENDAVIA; FUNGICIDE - Slovenia,SI_Zorvec_Endavia_pkg_txt_sl_pms.eps,Never,"Slovenia, Zorvec ENDAVIA; FUNGICID; Slovenian; Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
"Peacoq, FUNGICIDE","Peacoq; FUNGICIDE - Croatia, Slovenia",HR-SI_Peacoq_Inatreq_active_pkg_bdg_hr-sl_pms.eps,Never,"Croatia, Slovenia, Peacoq ; FUNGICID; Inatreq active; Croatian,Slovenian; Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
"Peacoq, FUNGICIDE","Peacoq; FUNGICIDE - Croatia, Slovenia",HR-SI_Peacoq_Inatreq_active_pkg_txt_hr-sl_pms.eps,Never,"Croatia, Slovenia, Peacoq ; FUNGICID; Inatreq active; Croatian,Slovenian; Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
"Mustang FORTE, HERBICIDE","Mustang FORTE; HERBICIDE - Croatia, Bosnia and Herzegovina",HR-BA_Mustang_FORTE_bilingual_pkg_txt_hr-bs_blk.eps,Never,"Croatia, Bosnia and Herzegovina, Mustang FORTE; HERBICID; Croatian, Bosnian; Herbicide",Black,
"Mustang FORTE, HERBICIDE","Mustang FORTE; HERBICIDE - Croatia, Bosnia and Herzegovina",HR-BA_Mustang_FORTE_bilingual_pkg_txt_hr-bs_pms.eps,Never,"Croatia, Bosnia and Herzegovina, Mustang FORTE; HERBICID; Croatian, Bosnian; Herbicide","PMS 361 C Green, PMS 285 C Blue, Black",
"Mustang FORTE, HERBICIDE","Mustang FORTE; HERBICIDE - Croatia, Bosnia and Herzegovina",HR-BA_Mustang_FORTE_bilingual_pkg_bdg_hr-bs_pms.eps,Never,"Croatia, Bosnia and Herzegovina, Mustang FORTE; HERBICID; Croatian, Bosnian; Herbicide","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
"Laser SUPER, INSECTICIDE",Laser SUPER; INSECTICIDE - Bosnia and Herzegovina,BA_Laser_SUPER_pkg_txt_bs_pms.eps,Never,"Bosnia and Herzegovina, Laser SUPER; INSEKTICID; Bosnian; Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
"Esteron EXTRA 600 EC, HERBICIDE",Esteron EXTRA 600 EC; HERBICIDE - Bosnia and Herzegovina,BA_Esteron_EXTRA_600_EC_pkg_bdg_bs_pms.eps,Never,"Bosnia and Herzegovina, Esteron EXTRA 600 EC; HERBICID; Bosnian; Herbicide","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
"Esteron EXTRA 600 EC, HERBICIDE",Esteron EXTRA 600 EC; HERBICIDE - Bosnia and Herzegovina,BA_Esteron_EXTRA_600_EC_pkg_txt_bs_pms.eps,Never,"Bosnia and Herzegovina, Esteron EXTRA 600 EC; HERBICID; Bosnian; Herbicide","PMS 361 C Green, PMS 285 C Blue, Black",
"Radiant, INSECTICIDE",Radiant; INSECTICIDE - ; Bosnia and Herzegovina,BA_Radiant_pkg_bdg_bs_pms.eps,Never,"Bosnia and Herzegovina, Radiant; INSEKTICID; Bosnian; Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
"Radiant, INSECTICIDE",Radiant; INSECTICIDE - ; Bosnia and Herzegovina,BA_Radiant_pkg_txt_bs_pms.eps,Never,"Bosnia and Herzegovina, Radiant; INSEKTICID; Bosnian; Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
"Lontrel 72 SG, HERBICIDE",Lontrel 72 SG; HERBICIDE - Bosnia and Herzegovina,BA_Lontrel_72_SG_pkg_bdg_bs_pms.eps,Never,"Bosnia and Herzegovina, Lontrel 72 SG; HERBICID; Bosnian; Herbicide","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
"Lontrel 72 SG, HERBICIDE",Lontrel 72 SG; HERBICIDE - Bosnia and Herzegovina,BA_Lontrel_72_SG_pkg_txt_bs_pms.eps,Never,"Bosnia and Herzegovina, Lontrel 72 SG; HERBICID; Bosnian; Herbicide","PMS 361 C Green, PMS 285 C Blue, Black",
"Lancelot 450 WG, HERBICIDE","Lancelot 450 WG; HERBICIDE - Croatia, Bosnia and Herzegovina",BA_Lancelot_450_WG_pkg_bdg_bs_pms.eps,Never,"Croatia, Bosnia and Herzegovina, Lancelot 450 WG; HERBICID; Croatian, Bosnian; Herbicide","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
"Lancelot 450 WG, HERBICIDE","Lancelot 450 WG; HERBICIDE - Croatia, Bosnia and Herzegovina",BA_Lancelot_450_WG_pkg_txt_bs_pms.eps,Never,"Croatia, Bosnia and Herzegovina, Lancelot 450 WG; HERBICID; Croatian, Bosnian; Herbicide","PMS 361 C Green, PMS 285 C Blue, Black",
Curzate R DF FUNGICIDE,"Curzate® R DF; FUNGICIDE - Croatia, Slovenia",HR-SI_Curzate_R_DF_pkg_bdg_hr-si_pms.eps,Never,"Croatia, Slovenia; Curzate® R DF; FUNGICID; Croatian, Slovenian; Fungicide","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Curzate R DF FUNGICIDE,"Curzate® R DF; FUNGICIDE - Croatia, Slovenia",HR-SI_Curzate_R_DF_pkg_txt_hr-si_pms.eps,Never,"Croatia, Slovenia; Curzate® R DF; FUNGICID; Croatian, Slovenian; Fungicide","Black, PMS 513 C Purple, PMS 285 C Blue",
Starane FORTE HERBICIDE,Starane™ FORTE; HERBICIDE - Croatia,HR_Starane_FORTE_pkg_bdg_hr_pms.eps,Never,Croatia; Starane™ FORTE; HERBICID; Croatian; Herbicide,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Starane FORTE HERBICIDE,Starane™ FORTE; HERBICIDE - Croatia,HR_Starane_FORTE_pkg_txt_hr_pms.eps,Never,Croatia; Starane™ FORTE; HERBICID; Croatian; Herbicide,"Black, PMS 361 C Green, PMS 285 C Blue",
N-Lock SUPER NITROGEN STABILIZER,N-Lock™ SUPER; NITROGEN STABILIZER - Slovenia,SI_N-Lock_SUPER_Optinyte_technology_pkg_txt_sl_pms.eps,Never,"Slovenia, N-Lock™ SUPER; STABILIZATOR DUŠIKA; Slovenian; Nitrogen stabilizer","Black, PMS 7466 C Blue, PMS 285 C Blue",
N-Lock SUPER NITROGEN STABILIZER,N-Lock™ SUPER; NITROGEN STABILIZER - Slovenia,SI_N-Lock_SUPER_Optinyte_technology_pkg_bdg_sl_pms.eps,Never,"Slovenia, N-Lock™ SUPER; STABILIZATOR DUŠIKA; Slovenian; Nitrogen stabilizer","Black, PMS 7466 C Blue, PMS 3262 C Blue, PMS 285 C Blue",
Lumiflex SEED APPLIED FUNGICIDE,Lumiflex™; SEED APPLIED INSECTICIDE - Slovenia,SI_Lumiflex_pkg_bdg_sl_pms.eps,Never,"Slovenia, Lumiflex™; FUNGICID ZA TRETIRANJE SEMENA; Slovenian, Seed applied insecticide","Black, PMS 7549 C Gold, PMS 128 C Gold, PMS 285 C Blue",
Lumiflex SEED APPLIED FUNGICIDE,Lumiflex™; SEED APPLIED INSECTICIDE - Slovenia,SI_Lumiflex_pkg_txt_sl_pms.eps,Never,"Slovenia, Lumiflex™; FUNGICID ZA TRETIRANJE SEMENA; Slovenian, Seed applied insecticide","Black, PMS 7549 C Gold, PMS 285 C Blue",
Verben FUNGICIDE,"Verben™; FUNGICIDE - Croatia, Slovenia",HR-SI_Verben_pkg_txt_hr-sl_pms.eps,Never,"Croatia, Slovenia, Verben™ ; FUNGICID; Croatian,Slovenian; Fungicide","Black, PMS 513 C Purple, PMS 285 C Blue",
Verben FUNGICIDE,"Verben™; FUNGICIDE - Croatia, Slovenia",HR-SI_Verben_pkg_bdg_hr-sl_pms.eps,Never,"Croatia, Slovenia, Verben™ ; FUNGICID; Croatian,Slovenian; Fungicide","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Univoq FUNGICIDE,"Univoq™; FUNGICIDE - Croatia, Slovenia",HR-SI_Univoq_Inatreq_active_pkg_bdg_hr-sl_pms.eps,Never,"Croatia, Slovenia, Univoq™ ; FUNGICID; Croatian,Slovenian; Fungicide","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Univoq FUNGICIDE,"Univoq™; FUNGICIDE - Croatia, Slovenia",HR-SI_Univoq_Inatreq_active_pkg_txt_hr-sl_pms.eps,Never,"Croatia, Slovenia, Univoq™ ; FUNGICID; Croatian,Slovenian; Fungicide","Black, PMS 513 C Purple, PMS 285 C Blue",
Principal FLEX HERBICIDE,"Principal™ FLEX; HERBICIDE; Croatia, Slovenia",HR-SI_Principal_FLEX_pkg_bdg_hr-sl_pms.eps,Never,"Croatia, Slovenia; Principal™ FLEX; HERBICID; Croatian, Slovenian; Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Principal FLEX HERBICIDE,"Principal™ FLEX; HERBICIDE; Croatia, Slovenia",HR-SI_Principal_FLEX_pkg_txt_hr-sl_pms.eps,Never,"Croatia, Slovenia; Principal™ FLEX; HERBICID; Croatian, Slovenian; Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",
Corello DUO HERBICIDE,"Corello™ DUO; HERBICIDE - Croatia, Slovenia,",HR-SI_Corello_DUO_pkg_bdg_hr-sl_pms.eps,Never,"Croatia, Slovenia, Corello™ DUO; HERBICID; Croatian, Slovenian; Herbicide","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Corello DUO HERBICIDE,"Corello™ DUO; HERBICIDE - Croatia, Slovenia,",HR-SI_Corello_DUO_pkg_txt_hr-sl_pms.eps,Never,"Croatia, Slovenia, Corello™ DUO; HERBICID; Croatian, Slovenian; Herbicide","Black, PMS 361 C Green, PMS 285 C Blue",
Viballa HERBICIDE,Viballa™; HERBICIDE - Croatia,HR_Viballa_Arylex_active_pkg_txt_hr_pms.eps,Never,Croatia; Viballa™; HERBICID;Arylex active; Croatian; Herbicide,"Black, PMS 361 C Green, PMS 285 C Blue",
Viballa HERBICIDE,Viballa™; HERBICIDE - Croatia,HR_Viballa_Arylex_active_pkg_bdg_hr_pms.eps,Never,Croatia; Viballa™; HERBICID;Arylex active; Croatian; Herbicide,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Belkar HERBICIDE,Belrkar™; HERBICIDE - Croatia,HR_Belkar_Arylex_active_pkg_txt_hr_pms.eps,Never,Croatia; Belrkar™; HERBICID; Croatian; Herbicide,"Black, PMS 361 C Green, PMS 285 C Blue",
Belkar HERBICIDE,Belrkar™; HERBICIDE - Croatia,HR_Belkar_Arylex_active_pkg_bdg_hr_pms.eps,Never,Croatia; Belrkar™; HERBICID; Croatian; Herbicide,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
"Zorvec Enicade, FUNGICIDE",Zorvec Enicade; FUNGICIDE - Croatia,HR_Zorvec_Enicade_pkg_bdg_hr_pms.eps,Never,"Croatia, Zorvec Enicade; FUNGICID; Croatian; Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
"Zorvec Enicade, FUNGICIDE",Zorvec Enicade; FUNGICIDE - Croatia,HR_Zorvec_Enicade_pkg_txt_hr_pms.eps,Never,"Croatia, Zorvec Enicade; FUNGICID; Croatian; Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
"Victus OD, HERBICIDE",Victus OD; HERBICIDE - Croatia,HR_Victus_OD_pkg_bdg_hr_pms.eps,Never,Croatia; Victus OD; HERBICID; Croatian; Herbicid,"PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
"Victus OD, HERBICIDE",Victus OD; HERBICIDE - Croatia,HR_Victus_OD_pkg_txt_hr_pms.eps,Never,Croatia; Victus OD; HERBICID; Croatian; Herbicid,"PMS 361 C Green, PMS 285 C Blue, Black",
"Exalt 25 SC, INSECTICIDE",Exalt 25 SC; INSECTICIDE - Croatia,HR_Exalt_25_SC_pkg_txt_hr_pms.eps,Never,"Croatia, Exalt 25 SC; INSEKTICID; Croatian; Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
"Exalt 25 SC, INSECTICIDE",Exalt 25 SC; INSECTICIDE - Croatia,HR_Exalt_25_SC_pkg_bdg_hr_pms.eps,Never,"Croatia, Exalt 25 SC; INSEKTICID; Croatian; Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
"Zorvec Entecta, FUNGICIDE",Zorvec Entecta; FUNGICIDE - Croatia,HR_Zorvec_Entecta_pkg_bdg_hr_pms.eps,Never,"Croatia, Zorvec Entecta; FUNGICID; Croatian; Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
"Zorvec Entecta, FUNGICIDE",Zorvec Entecta; FUNGICIDE - Croatia,HR_Zorvec_Entecta_pkg_txt_hr_pms.eps,Never,"Croatia, Zorvec Entecta; FUNGICID; Croatian; Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
"Lontrel 600, HERBICIDE",Lontrel 600; HERBICIDE - Croatia,HR_Lontrel_600_pkg_txt_hr_pms.eps,Never,Croatia; Lontrel 600; HERBICID; Croatian; Herbicide,"PMS 361 C Green, PMS 285 C Blue, Black",
"Lontrel 600, HERBICIDE",Lontrel 600; HERBICIDE - Croatia,HR_Lontrel_600_pkg_bdg_hr_pms.eps,Never,Croatia; Lontrel 600; HERBICID; Croatian; Herbicide,"PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
"Curzate R WG, Fungicide","Curzate R WG, FUNGICIDE - Macedonia",MK_Curzate_R_WG_bilingual_pkg_txt_mk_pms.eps,Never,"MACEDONIA, Curzate R WG, ФУНГИЦИД, Macedonian, Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
"Curzate R WG, Fungicide","Curzate R WG, FUNGICIDE - Macedonia",MK_Curzate_R_WG_bilingual_pkg_bdg_mk_pms.eps,Never,"MACEDONIA, Curzate R WG, ФУНГИЦИД, Macedonian, Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Exalt Insecticide,"Exalt™, INSECTICIDE - Macedonia",MK_Exalt_bilingual_pkg_bdg_mk_pms.eps,Never,"Macedonia, Exalt™ , ИНСЕКТИЦИД Macedonian, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Exalt Insecticide,"Exalt™, INSECTICIDE - Macedonia",MK_Exalt_bilingual_pkg_txt_mk_pms.eps,Never,"Macedonia, Exalt™ , ИНСЕКТИЦИД Macedonian, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
Vivolt Adjuvant,"Vivolt™, ADJUVANT - Macedonia",MK_Vivolt_bilingual_pkg_bdg_mk_pms.eps,Never,"Macedonia, Vivolt™, АДИТИВ Macedonian, ADJUVANT","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",
